internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,Contract Award Type,Award Description,NAICS Code,NAICS Description,Place of Performance City Code,Place of Performance State Code,Place of Performance Country Code,awarding_agency_id,agency_slug,generated_internal_id
291817638,80NM0018F0616,CALIFORNIA INSTITUTE OF TECHNOLOGY,2018-10-01,2028-09-24,1283731662.01,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DELIVERY ORDER,,,,,CA,USA,862,national-aeronautics-and-space-administration,CONT_AWD_80NM0018F0616_8000_80NM0018D0004_8000
279966202,36C10A20F0309,"AT&T ENTERPRISES, LLC",2020-09-30,2026-09-30,1278978650.79,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C10A20F0309_3600_GS00Q17NSD3000_4732
291816560,80MSFC22F0048,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,2022-03-04,2028-08-31,1274597995.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DELIVERY ORDER,,,,,MD,USA,862,national-aeronautics-and-space-administration,CONT_AWD_80MSFC22F0048_8000_80MSFC20D0004_8000
298610705,FA877223F0001,DELL MARKETING L.P.,2022-11-01,2025-10-31,1271592441.44,Department of Defense,Department of the Air Force,BPA CALL,,,,,AL,USA,1173,department-of-defense,CONT_AWD_FA877223F0001_9700_N6600121A0083_9700
311429658,NNM12AA82C,THE BOEING COMPANY,2012-10-01,2027-12-31,1270420376.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,AL,USA,862,national-aeronautics-and-space-administration,CONT_AWD_NNM12AA82C_8000_-NONE-_-NONE-
307132565,HHSO100201700019C,BAVARIAN NORDIC A/S,2017-09-27,2027-09-26,1264240981.0,Department of Health and Human Services,Office of Assistant Secretary for Preparedness and Response,DEFINITIVE CONTRACT,,,,,,DNK,806,department-of-health-and-human-services,CONT_AWD_HHSO100201700019C_7505_-NONE-_-NONE-
272393192,0003,"AMENTUM SERVICES, INC.",2016-09-27,2025-11-21,1263404926.59,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,,KWT,1173,department-of-defense,CONT_AWD_0003_9700_W52P1J12G0028_9700
353959768,70Z02326C93210002,"BOLLINGER SHIPYARDS LOCKPORT, L.L.C.",2025-12-26,2030-12-25,1263355000.0,Department of Homeland Security,U.S. Coast Guard,DEFINITIVE CONTRACT,,,,,LA,USA,766,department-of-homeland-security,CONT_AWD_70Z02326C93210002_7008_-NONE-_-NONE-
349031000,W56HZV07C0096,BAE SYSTEMS LAND & ARMAMENTS L.P.,2006-12-20,2016-09-30,1261127656.32,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,CA,USA,1173,department-of-defense,CONT_AWD_W56HZV07C0096_9700_-NONE-_-NONE-
291173652,70B01C23F00000067,DEPLOYED RESOURCES LLC,2022-12-15,2025-03-29,1260570510.94,Department of Homeland Security,U.S. Customs and Border Protection,BPA CALL,,,,,TX,USA,766,department-of-homeland-security,CONT_AWD_70B01C23F00000067_7014_70RDAD21A00000012_7001
348950696,W31P4Q23F0177,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,2023-05-03,2028-06-30,1254528790.97,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,AZ,USA,1173,department-of-defense,CONT_AWD_W31P4Q23F0177_9700_W31P4Q23D0014_9700
309521036,N0003019C0100,LOCKHEED MARTIN CORPORATION,2019-08-30,2026-09-30,1253498024.34,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_N0003019C0100_9700_-NONE-_-NONE-
309508755,N0002419C2227,"AUSTAL USA, LLC",2018-10-16,2030-05-29,1245592803.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,AL,USA,1173,department-of-defense,CONT_AWD_N0002419C2227_9700_-NONE-_-NONE-
297029664,DTFA0102D03006CALL0016,HARRIS CORPORATION,2011-09-28,2024-09-30,1240364575.99,Department of Transportation,Federal Aviation Administration,DELIVERY ORDER,,,,,FL,USA,731,department-of-transportation,CONT_AWD_DTFA0102D03006CALL0016_6920_DTFA0102D03006_6920
298558164,FA862622C0002,GENERAL ELECTRIC COMPANY,2021-10-29,2030-05-31,1239591515.75,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,OH,USA,1173,department-of-defense,CONT_AWD_FA862622C0002_9700_-NONE-_-NONE-
348948299,W31P4Q19C0092,LOCKHEED MARTIN CORPORATION,2019-06-24,2028-03-31,1229296451.81,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_W31P4Q19C0092_9700_-NONE-_-NONE-
348950529,W31P4Q23C0021,RAYTHEON COMPANY,2023-03-28,2032-12-31,1226657656.16,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,MA,USA,1173,department-of-defense,CONT_AWD_W31P4Q23C0021_9700_-NONE-_-NONE-
311369080,NNG10XA05C,RAYTHEON COMPANY,2010-09-22,2029-03-01,1226055499.67,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,CA,USA,862,national-aeronautics-and-space-administration,CONT_AWD_NNG10XA05C_8000_-NONE-_-NONE-
291174621,70B01C25F00001112,FISHER SAND & GRAVEL CO,2025-09-26,2028-03-20,1225325000.0,Department of Homeland Security,U.S. Customs and Border Protection,DELIVERY ORDER,,,,,CA,USA,766,department-of-homeland-security,CONT_AWD_70B01C25F00001112_7014_70B01C23D00000010_7014
309521147,N0003020C0100,LOCKHEED MARTIN CORPORATION,2020-08-07,2026-09-30,1223741780.87,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_N0003020C0100_9700_-NONE-_-NONE-
309494527,N0001917C0030,BELL TEXTRON INC,2017-02-07,2026-08-31,1223355383.27,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_N0001917C0030_9700_-NONE-_-NONE-
355816904,70B01C26F00000169,FISHER SAND & GRAVEL CO,2026-02-13,2027-09-05,1223124000.0,Department of Homeland Security,U.S. Customs and Border Protection,DELIVERY ORDER,,,,,TX,USA,766,department-of-homeland-security,CONT_AWD_70B01C26F00000169_7014_70B01C26D00000012_7014
309514558,N0002424C2106,HUNTINGTON INGALLS INC,2023-12-01,2029-07-31,1222723455.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,VA,USA,1173,department-of-defense,CONT_AWD_N0002424C2106_9700_-NONE-_-NONE-
307253609,HQ085321C0002,LOCKHEED MARTIN CORPORATION,2021-03-31,2027-08-31,1218472659.1,Department of Defense,Missile Defense Agency,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_HQ085321C0002_9700_-NONE-_-NONE-
309507652,N0002418C4314,HUNTINGTON INGALLS INC,2017-10-16,2029-09-30,1218462083.27,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,VA,USA,1173,department-of-defense,CONT_AWD_N0002418C4314_9700_-NONE-_-NONE-
309520824,N0003017C0100,LOCKHEED MARTIN CORP,2017-08-03,2022-09-30,1216428405.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,CA,USA,1173,department-of-defense,CONT_AWD_N0003017C0100_9700_-NONE-_-NONE-
298461769,FA821924C0001,LOCKHEED MARTIN CORP,2023-10-27,2027-03-31,1213349262.88,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,PA,USA,1173,department-of-defense,CONT_AWD_FA821924C0001_9700_-NONE-_-NONE-
272273709,0002,"AMENTUM SERVICES, INC.",2016-06-23,2025-12-22,1206003144.78,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,,DEU,1173,department-of-defense,CONT_AWD_0002_9700_W52P1J12G0028_9700
353477666,N0003025C0100,LOCKHEED MARTIN CORPORATION,2025-09-12,2030-09-30,1205415035.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_N0003025C0100_9700_-NONE-_-NONE-
311364459,NNG09DA01C,PERATON INC.,2008-10-11,2019-10-08,1200320663.04,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,MD,USA,862,national-aeronautics-and-space-administration,CONT_AWD_NNG09DA01C_8000_-NONE-_-NONE-
281082239,47QFCA21F0001,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2020-11-30,2026-11-27,1195945730.89,General Services Administration,Federal Acquisition Service,DELIVERY ORDER,,,,,VA,USA,614,general-services-administration,CONT_AWD_47QFCA21F0001_4732_47QTCK18D0001_4732
358827358,36C24026K1007,MCKESSON CORPORATION,2026-04-01,2026-04-30,1191348080.87,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1007_3600_36W79720D0001_3600
353123332,36C24026K1001,MCKESSON CORPORATION,2025-10-01,2025-10-31,1184200532.33,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1001_3600_36W79720D0001_3600
309503423,N0002407C2102,"BECHTEL PLANT MACHINERY, INC.",2006-10-16,2028-06-30,1179194023.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,PA,USA,1173,department-of-defense,CONT_AWD_N0002407C2102_9700_-NONE-_-NONE-
281082226,47QFCA21C0001,"MAGELLAN FEDERAL, INC.",2021-02-01,2027-01-31,1178619384.57,General Services Administration,Federal Acquisition Service,DEFINITIVE CONTRACT,,,,,VA,USA,614,general-services-administration,CONT_AWD_47QFCA21C0001_4732_-NONE-_-NONE-
279982230,36C24025K1012,MCKESSON CORPORATION,2025-09-01,2025-09-30,1177854443.23,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24025K1012_3600_36W79720D0001_3600
357661523,36C24026K1006,MCKESSON CORPORATION,2026-03-01,2026-03-31,1175683450.7,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1006_3600_36W79720D0001_3600
298396029,FA810616C0001,THE BOEING COMPANY,2015-12-01,2026-11-30,1172254546.31,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,OK,USA,1173,department-of-defense,CONT_AWD_FA810616C0001_9700_-NONE-_-NONE-
309499891,N0001925C0130,NORTHROP GRUMMAN SYSTEMS CORPORATION,2024-12-18,2027-03-02,1167849793.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_N0001925C0130_9700_-NONE-_-NONE-
349052363,W56HZV22F0353,GENERAL DYNAMICS LAND SYSTEMS INC.,2022-07-28,2025-12-31,1167042893.71,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,MI,USA,1173,department-of-defense,CONT_AWD_W56HZV22F0353_9700_W56HZV21D0001_9700
298582133,FA868223CB001,LOCKHEED MARTIN CORPORATION,2023-05-18,2029-01-31,1164277426.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_FA868223CB001_9700_-NONE-_-NONE-
281082328,47QFCA22F0047,BOOZ ALLEN HAMILTON INC,2022-09-06,2026-09-05,1161919267.45,General Services Administration,Federal Acquisition Service,DELIVERY ORDER,,,,,VA,USA,614,general-services-administration,CONT_AWD_47QFCA22F0047_4732_GS00Q14OADU108_4732
298507269,FA852624F0002,THE BOEING COMPANY,2023-10-01,2025-03-31,1159306466.77,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,CA,USA,1173,department-of-defense,CONT_AWD_FA852624F0002_9700_FA852621D0001_9700
349073877,W58RGZ17C0014,NORTHROP GRUMMAN SYSTEMS CORPORATION,2017-09-01,2025-12-28,1158653824.24,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,VA,USA,1173,department-of-defense,CONT_AWD_W58RGZ17C0014_9700_-NONE-_-NONE-
309495916,N0001919C1022,LOCKHEED MARTIN CORPORATION,2019-04-30,2022-12-31,1155919996.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_N0001919C1022_9700_-NONE-_-NONE-
349041446,W56HZV12C0344,HONEYWELL INTERNATIONAL INC.,2012-07-30,2023-02-28,1155380301.81,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,AZ,USA,1173,department-of-defense,CONT_AWD_W56HZV12C0344_9700_-NONE-_-NONE-
307254071,HQ085821C0015,PARSONS GOVERNMENT SERVICES INC.,2021-07-16,2029-01-15,1153574982.73,Department of Defense,Missile Defense Agency,DEFINITIVE CONTRACT,,,,,AL,USA,1173,department-of-defense,CONT_AWD_HQ085821C0015_9700_-NONE-_-NONE-
281082227,47QFCA21C0002,"LEIDOS, INC.",2021-02-01,2027-01-31,1150643464.2,General Services Administration,Federal Acquisition Service,DEFINITIVE CONTRACT,,,,,VA,USA,614,general-services-administration,CONT_AWD_47QFCA21C0002_4732_-NONE-_-NONE-
348949922,W31P4Q21F0147,LOCKHEED MARTIN CORPORATION,2021-03-26,2025-07-31,1146435983.3,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,TX,USA,1173,department-of-defense,CONT_AWD_W31P4Q21F0147_9700_W31P4Q21D0003_9700
349052002,W56HZV22C0012,GENERAL DYNAMICS LAND SYSTEMS INC.,2022-02-28,2027-08-26,1145640166.9,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,MI,USA,1173,department-of-defense,CONT_AWD_W56HZV22C0012_9700_-NONE-_-NONE-
356414754,70B01C26F00000261,SPENCER CONSTRUCTION LLC,2026-03-18,2028-08-31,1145001057.42,Department of Homeland Security,U.S. Customs and Border Protection,DELIVERY ORDER,,,,,TX,USA,766,department-of-homeland-security,CONT_AWD_70B01C26F00000261_7014_70B01C26D00000013_7014
309502781,N0002405C5117,BAE SYSTEMS LAND & ARMAMENTS L.P.,2005-10-14,2014-10-31,1140526796.04,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,MN,USA,1173,department-of-defense,CONT_AWD_N0002405C5117_9700_-NONE-_-NONE-
272926535,0010,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-07-14,2030-02-28,1139108221.77,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,MA,USA,1173,department-of-defense,CONT_AWD_0010_9700_FA870215D0001_9700
279969338,36C10B21N10150056,BOOZ ALLEN HAMILTON INC,2021-01-08,2025-04-15,1139008033.13,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,VA,USA,561,department-of-veterans-affairs,CONT_AWD_36C10B21N10150056_3600_VA11816D1015_3600
298420539,FA812424F0001,RTX CORPORATION,2023-10-01,2024-09-30,1127037480.95,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,CT,USA,1173,department-of-defense,CONT_AWD_FA812424F0001_9700_FA812418D0001_9700
309495109,N0001918C1025,THE BOEING COMPANY,2018-03-30,2023-12-31,1125466003.92,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,MO,USA,1173,department-of-defense,CONT_AWD_N0001918C1025_9700_-NONE-_-NONE-
353959767,70Z02326C93210001,RAUMA MARINE CONSTRUCTIONS OY,2025-12-26,2029-03-26,1122648775.26,Department of Homeland Security,U.S. Coast Guard,DEFINITIVE CONTRACT,,,,,,FIN,766,department-of-homeland-security,CONT_AWD_70Z02326C93210001_7008_-NONE-_-NONE-
298553980,FA861518C6058,LOCKHEED MARTIN CORPORATION,2018-06-22,2028-12-31,1118215073.06,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_FA861518C6058_9700_-NONE-_-NONE-
295475802,DEAC0207CH11358,IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,2006-12-04,2026-12-31,1118127580.26,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,,,,,IA,USA,930,department-of-energy,CONT_AWD_DEAC0207CH11358_8900_-NONE-_-NONE-
279982228,36C24025K1010,MCKESSON CORPORATION,2025-07-01,2025-07-31,1118034560.39,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24025K1010_3600_36W79720D0001_3600
298560082,FA863421F0023,THE BOEING COMPANY,2021-07-28,2027-12-31,1117048124.02,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,MO,USA,1173,department-of-defense,CONT_AWD_FA863421F0023_9700_FA863420D2704_9700
298582101,FA868221C0001,LOCKHEED MARTIN CORPORATION,2021-02-22,2028-01-30,1114490573.13,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_FA868221C0001_9700_-NONE-_-NONE-
349073875,W58RGZ17C0010,AIRBUS US SPACE & DEFENSE INC,2017-01-01,2024-09-30,1110959062.62,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_W58RGZ17C0010_9700_-NONE-_-NONE-
355672963,36C24026K1003,MCKESSON CORPORATION,2025-12-01,2025-12-31,1110402103.93,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1003_3600_36W79720D0001_3600
273771526,0043,"KBR SERVICES, LLC",2003-07-24,2012-12-30,1109236716.56,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,,KWT,1173,department-of-defense,CONT_AWD_0043_9700_DAAA0902D0007_9700
298553946,FA861516C6048,LOCKHEED MARTIN CORPORATION,2015-12-01,2028-08-16,1108548894.75,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_FA861516C6048_9700_-NONE-_-NONE-
307238545,HQ014714C0001,AEROJET ROCKETDYNE COLEMAN AEROSPACE INC,2013-10-31,2029-12-31,1107782933.35,Department of Defense,Missile Defense Agency,DEFINITIVE CONTRACT,,,,,FL,USA,1173,department-of-defense,CONT_AWD_HQ014714C0001_9700_-NONE-_-NONE-
348948296,W31P4Q19C0077,LOCKHEED MARTIN CORPORATION,2019-04-22,2026-12-31,1107217880.32,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_W31P4Q19C0077_9700_-NONE-_-NONE-
309512957,N0002423C5123,LOCKHEED MARTIN CORPORATION,2023-01-01,2029-12-31,1106442081.18,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,NJ,USA,1173,department-of-defense,CONT_AWD_N0002423C5123_9700_-NONE-_-NONE-
357144906,36C10G26K0209,"OPTUM PUBLIC SECTOR SOLUTIONS, INC.",2025-10-01,2025-10-31,1102850655.28,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,VA,USA,561,department-of-veterans-affairs,CONT_AWD_36C10G26K0209_3600_36C79119D0006_3600
299989955,GSFC0199711DNAS597271,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,1997-10-01,2024-12-31,1102140609.74,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,MD,USA,862,national-aeronautics-and-space-administration,CONT_AWD_GSFC0199711DNAS597271_8000_-NONE-_-NONE-
311353225,NNG04DA00C,HONEYWELL TECHNOLOGY SOLUTIONS INC.,2003-10-09,2011-04-08,1095544578.03,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,MD,USA,862,national-aeronautics-and-space-administration,CONT_AWD_NNG04DA00C_8000_-NONE-_-NONE-
355672964,36C24026K1004,MCKESSON CORPORATION,2026-01-01,2026-01-31,1087989765.81,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1004_3600_36W79720D0001_3600
309504235,N0002409C5103,LOCKHEED MARTIN CORPORATION,2009-01-09,2015-09-30,1081970340.94,Department of Defense,Defense Contract Management Agency,DEFINITIVE CONTRACT,,,,,NJ,USA,1173,department-of-defense,CONT_AWD_N0002409C5103_9700_-NONE-_-NONE-
349753463,W912CH25F0096,BAE SYSTEMS LAND & ARMAMENTS L.P.,2024-12-11,2027-11-30,1080945590.25,Department of Defense,Department of the Army,DELIVERY ORDER,,,,,PA,USA,1173,department-of-defense,CONT_AWD_W912CH25F0096_9700_W56HZV22D0083_9700
298420619,FA812425F0001,RTX CORPORATION,2024-10-01,2025-09-30,1078914542.46,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,CT,USA,1173,department-of-defense,CONT_AWD_FA812425F0001_9700_FA812418D0001_9700
279982229,36C24025K1011,MCKESSON CORPORATION,2025-08-01,2025-08-30,1075377429.89,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24025K1011_3600_36W79720D0001_3600
307240077,HQ014719C0007,LOCKHEED MARTIN CORPORATION,2019-03-04,2027-08-31,1075010332.8,Department of Defense,Missile Defense Agency,DEFINITIVE CONTRACT,,,,,TX,USA,1173,department-of-defense,CONT_AWD_HQ014719C0007_9700_-NONE-_-NONE-
298560074,FA863420F0022,THE BOEING COMPANY,2020-07-13,2025-11-30,1070907248.41,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,MO,USA,1173,department-of-defense,CONT_AWD_FA863420F0022_9700_FA863420D2704_9700
281082179,47QFCA20F0014,BOOZ ALLEN HAMILTON INC,2020-06-26,2025-06-25,1070585831.99,General Services Administration,Federal Acquisition Service,DELIVERY ORDER,,,,,NC,USA,614,general-services-administration,CONT_AWD_47QFCA20F0014_4732_GS00Q14OADU108_4732
350199501,W912PL19C0014,BFBC LLC,2019-05-15,2025-03-06,1069388598.08,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,AZ,USA,1173,department-of-defense,CONT_AWD_W912PL19C0014_9700_-NONE-_-NONE-
348858962,W15QKN19C0017,RAYTHEON COMPANY,2019-04-30,2028-01-31,1069247453.12,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,AZ,USA,1173,department-of-defense,CONT_AWD_W15QKN19C0017_9700_-NONE-_-NONE-
307885639,HT940213C0010,"SVCMC, INC.",2013-10-01,2023-09-30,1064728795.4,Department of Defense,Defense Health Agency,DEFINITIVE CONTRACT,,,,,NY,USA,1173,department-of-defense,CONT_AWD_HT940213C0010_9700_-NONE-_-NONE-
281082178,47QFCA20F0013,"SMARTRONIX, LLC",2020-04-01,2025-03-31,1064544154.89,General Services Administration,Federal Acquisition Service,DELIVERY ORDER,,,,,HI,USA,614,general-services-administration,CONT_AWD_47QFCA20F0013_4732_GS00Q14OADU313_4732
349178235,W90BRJ15C0006,"VINNELL ARABIA, LLC",2014-12-31,2021-12-31,1063181980.9,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,,,,,SAU,1173,department-of-defense,CONT_AWD_W90BRJ15C0006_9700_-NONE-_-NONE-
279518686,28321322FDS030130,"LEIDOS, INC.",2022-06-30,2026-12-31,1063049268.31,Social Security Administration,Social Security Administration,DELIVERY ORDER,,,,,MD,USA,539,social-security-administration,CONT_AWD_28321322FDS030130_2800_SS001760016_2800
354182384,36C10G26K0213,TRIWEST HEALTHCARE ALLIANCE CORP,2025-12-01,2025-12-31,1062977660.85,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,VA,USA,561,department-of-veterans-affairs,CONT_AWD_36C10G26K0213_3600_36C10G19D0038_3600
356771880,36C24026K1005,MCKESSON CORPORATION,2026-02-01,2026-02-28,1060268795.34,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24026K1005_3600_36W79720D0001_3600
291809710,80JSC017C0006,"KBR WYLE SERVICES, LLC",2018-01-02,2026-07-31,1058270017.34,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,,,,TX,USA,862,national-aeronautics-and-space-administration,CONT_AWD_80JSC017C0006_8000_-NONE-_-NONE-
309508811,N0002419C5501,RAYTHEON COMPANY,2018-12-08,2025-09-30,1057024778.37,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,MA,USA,1173,department-of-defense,CONT_AWD_N0002419C5501_9700_-NONE-_-NONE-
309506936,N0002417C6259,LOCKHEED MARTIN CORPORATION,2017-06-22,2028-10-11,1055127941.5,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,VA,USA,1173,department-of-defense,CONT_AWD_N0002417C6259_9700_-NONE-_-NONE-
309508741,N0002419C2112,"BECHTEL PLANT MACHINERY, INC.",2018-11-30,2030-09-30,1051399060.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,PA,USA,1173,department-of-defense,CONT_AWD_N0002419C2112_9700_-NONE-_-NONE-
298560083,FA863421F0026,THE BOEING COMPANY,2021-09-29,2027-09-30,1050985191.98,Department of Defense,Department of the Air Force,DELIVERY ORDER,,,,,MO,USA,1173,department-of-defense,CONT_AWD_FA863421F0026_9700_FA863420D2704_9700
279982225,36C24025K1007,MCKESSON CORPORATION,2025-04-01,2025-04-30,1045889951.56,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24025K1007_3600_36W79720D0001_3600
279982226,36C24025K1008,MCKESSON CORPORATION,2025-05-01,2025-05-30,1043484624.67,Department of Veterans Affairs,Department of Veterans Affairs,DELIVERY ORDER,,,,,TX,USA,561,department-of-veterans-affairs,CONT_AWD_36C24025K1008_3600_36W79720D0001_3600
309509828,N0002420C6117,LOCKHEED MARTIN CORPORATION,2020-07-17,2032-12-03,1042321712.26,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,,,,VA,USA,1173,department-of-defense,CONT_AWD_N0002420C6117_9700_-NONE-_-NONE-
